"pathway","pval","padj","NES","size"
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL",0.486187845303867,0.666580301009716,-0.962836434753225,13
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL",0.0243445692883895,0.0881013417693902,-1.5820285466449,15
"REACTOME_MINERALOCORTICOID_BIOSYNTHESIS",0.175572519083969,0.343767072822322,-1.26516081568579,4
"REACTOME_GLUCOCORTICOID_BIOSYNTHESIS",0.162426614481409,0.32859984015167,-1.31834907542026,8
"REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM",0.0241635687732342,0.0879801734820322,-1.52441363081888,44
"REACTOME_SIGNALING_BY_VEGF",0.933760683760684,0.966692571468715,0.781024951291161,102
"REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS",0.160896130346232,0.326476676418243,1.30276033221449,8
"REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX",0.00419287211740042,0.0243779813363745,1.59700509477713,81
"REACTOME_RHO_GTPASE_EFFECTORS",0.00217864923747277,0.0150317572335921,1.709143712878,274
"REACTOME_SIGNALING_BY_WNT",0.127931769722815,0.279732491283164,1.14427397532401,285
"REACTOME_METABOLISM_OF_STEROID_HORMONES",0.445945945945946,0.632039358750385,-0.995726384117636,30
"REACTOME_PREGNENOLONE_BIOSYNTHESIS",0.956603773584906,0.980019291718341,-0.582537804755746,11
"REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE",0.343023255813953,0.52992816608286,-1.07143898202201,17
"REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING",0.0337078651685393,0.110301687733366,-1.55578984314388,15
"REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING",0.0279850746268657,0.0976040848389631,-1.56000989137003,16
"REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM",0.71002132196162,0.829331602855289,0.850937631481519,21
"REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES",0.0729613733905579,0.190896869598617,1.41178683402394,16
"REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM",0.724334600760456,0.83849603240205,-0.810009190991921,10
"REACTOME_COENZYME_A_BIOSYNTHESIS",0.0352250489236791,0.113312940550605,-1.55155586101537,8
"REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM",0.328389830508475,0.514586691842497,1.11316240335674,11
"REACTOME_NICOTINATE_METABOLISM",0.318095238095238,0.504821713677488,-1.09204243952911,29
"REACTOME_VITAMIN_B1_THIAMIN_METABOLISM",0.596234309623431,0.756261468012365,0.896159456380404,4
"REACTOME_VITAMIN_C_ASCORBATE_METABOLISM",0.935420743639922,0.967063179454861,-0.584466002042444,8
"REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM",0.577519379844961,0.7435936056553,-0.907113439376517,7
"REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS",0.530188679245283,0.703614882736731,-0.967817843884231,117
"REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS",0.664761904761905,0.800937373737374,-0.929171218890973,179
"REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS",0.14902807775378,0.309256595589263,1.25858753396653,25
"REACTOME_NICOTINAMIDE_SALVAGING",0.997942386831276,0.998786637849316,0.529190453991704,17
"REACTOME_SIGNALING_BY_NOTCH1",0.0478927203065134,0.141512974826894,-1.34587081816681,72
"REACTOME_SIGNALING_BY_NOTCH2",0.0454545454545455,0.136363636363636,-1.47061471270196,31
"REACTOME_PI3K_AKT_ACTIVATION",0.960227272727273,0.981580611169652,-0.576126853397692,9
"REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL",0.154696132596685,0.317921342111175,-1.30493530994013,13
"REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS",0.422053231939163,0.606828706674342,-1.02386878091181,10
"REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION",0.0299065420560748,0.101832338133708,-1.40129350741272,61
"REACTOME_ERK_MAPK_TARGETS",0.136960600375235,0.291726078799249,-1.28410397799013,22
"REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",0.00190114068441065,0.0150317572335921,-1.79969694826352,119
"REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM",0.48062015503876,0.663114637443962,-0.980715385365494,17
"REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK",0.00562851782363977,0.0304362322489334,-1.54798887486964,110
"REACTOME_CREB_PHOSPHORYLATION",0.50968992248062,0.687113629673241,-0.963628026917556,7
"REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT",0.587852494577007,0.750417867649244,0.956110677045777,146
"REACTOME_MEMBRANE_TRAFFICKING",0.578651685393258,0.744087678241784,-0.973824797586687,601
"REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING",0.33596837944664,0.522617479139218,-1.04023770670554,68
"REACTOME_CARNITINE_METABOLISM",0.00368324125230203,0.0243779813363745,-1.87457736929763,13
"REACTOME_SIGNALING_BY_BMP",0.393996247654784,0.582208528496812,-1.03268975326728,27
"REACTOME_SIGNALING_BY_ALK",0.906191369606004,0.954710885501212,-0.71833162117285,27
"REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT",0.00210526315789474,0.0150317572335921,1.59893388237181,191
"REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL",0.574074074074074,0.739476841852652,0.889193596631455,7
"REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX",0.15587044534413,0.319454067365082,1.20402574915472,55
"REACTOME_G_PROTEIN_ACTIVATION",0.044362292051756,0.134558338826632,-1.48952610708358,23
"REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION",0.656826568265683,0.798474042628726,-0.855571525886432,14
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",0.00214132762312634,0.0150317572335921,2.15467852024382,61
"REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS",0.0290135396518375,0.100331072351421,-1.55963168526039,18
"REACTOME_KERATAN_SULFATE_BIOSYNTHESIS",0.623352165725047,0.773528202060237,-0.904129925664466,28
"REACTOME_KERATAN_SULFATE_DEGRADATION",0.848880597014925,0.92016064714595,-0.718373715993915,12
"REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS",0.0299145299145299,0.101832338133708,1.4881122271361,20
"REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS",0.470338983050847,0.654832924642243,0.99976665701993,11
"REACTOME_HS_GAG_BIOSYNTHESIS",0.970649895178197,0.986529648064548,0.6512756053118,29
"REACTOME_TCR_SIGNALING",0.579741379310345,0.745074630120259,0.938756651855746,105
"REACTOME_HS_GAG_DEGRADATION",0.973733583489681,0.986598320158103,-0.625745848491822,21
"REACTOME_CS_DS_DEGRADATION",0.228758169934641,0.409703821468527,1.17336888518629,13
"REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES",0.00562851782363977,0.0304362322489334,-1.78546882725983,27
"REACTOME_CALCINEURIN_ACTIVATES_NFAT",0.917808219178082,0.960761304044886,-0.60537065840551,8
"REACTOME_ERKS_ARE_INACTIVATED",0.174953959484346,0.343458003411666,-1.25293714668768,13
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",0.362869198312236,0.550955167702184,1.03789402926283,124
"REACTOME_SIGNALING_BY_HIPPO",0.0683760683760684,0.182867655513395,1.3935605560608,20
"REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS",0.104046242774566,0.241640105882989,-1.24257856133416,80
"REACTOME_FCGR_ACTIVATION",0.961864406779661,0.981580611169652,0.604286311051782,11
"REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS",0.589981447124304,0.752169591844667,-0.901662205105876,25
"REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION",0.303418803418803,0.492271420998298,1.11391746240733,15
"REACTOME_ENOS_ACTIVATION",0.703781512605042,0.823821046421438,0.822587731525498,10
"REACTOME_NOSTRIN_MEDIATED_ENOS_TRAFFICKING",0.690944881889764,0.816969721568309,-0.837881761506809,5
"REACTOME_MICRORNA_MIRNA_BIOGENESIS",0.00652173913043478,0.0322517845554834,1.65304965524805,24
"REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT",0.871690427698574,0.935710501650434,0.801048623917412,67
"REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX",0.0131086142322097,0.056083052568794,-1.62787120649652,15
"REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM",0.721915285451197,0.836995093785175,-0.813346269079829,13
"REACTOME_LINOLEIC_ACID_LA_METABOLISM",0.152749490835031,0.315006211390084,1.32264505659824,8
"REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE",0.00392156862745098,0.0243779813363745,-1.70688305853858,71
"REACTOME_NADE_MODULATES_DEATH_SIGNALLING",0.719465648854962,0.835072515033605,-0.796485640246366,6
"REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS",0.404494382022472,0.590696497155245,-1.02691517140466,15
"REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES",0.660944206008584,0.79954235924799,0.829843755201937,12
"REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL",0.837686567164179,0.911672023096198,-0.729394104553514,12
"REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES",0.662313432835821,0.799926551930505,-0.862669256814329,16
"REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS",0.0177165354330709,0.0704409448818898,-1.59375750255054,5
"REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS",0.0214592274678112,0.0811044566654156,1.63891537652698,12
"REACTOME_THYROXINE_BIOSYNTHESIS",0.749510763209393,0.856038637731476,-0.788010879358773,8
"REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE",0.973969631236443,0.986598320158103,0.630426406505728,23
"REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS",0.471910112359551,0.654832924642243,-0.98140810857039,15
"REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS",0.241573033707865,0.423498404771813,-1.1724361168255,20
"REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS",0.0137795275590551,0.0582844697604289,-1.61125731495093,5
"REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS",0.141975308641975,0.298926990440752,1.36574347834482,7
"REACTOME_PECAM1_INTERACTIONS",0.736286919831224,0.846586935862724,0.789666232204341,9
"REACTOME_BASIGIN_INTERACTIONS",0.153347732181425,0.315585187967571,1.25152594932755,25
"REACTOME_TIE2_SIGNALING",0.890946502057613,0.947079362235039,0.691162952063981,17
"REACTOME_GENE_SILENCING_BY_RNA",0.00209205020920502,0.0150317572335921,2.32586375791182,98
"REACTOME_BIOLOGICAL_OXIDATIONS",0.00375234521575985,0.0243779813363745,-1.55096218333104,196
"REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE",0.186915887850467,0.357243741393312,-1.17804074438875,61
"REACTOME_VITAMINS",0.192468619246862,0.363714462987416,1.28259468557935,6
"REACTOME_FATTY_ACIDS",0.623595505617977,0.773528202060237,-0.885407546887644,15
"REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS",0.00743494423791822,0.0364958143633426,-1.49075600448817,100
"REACTOME_MISCELLANEOUS_SUBSTRATES",0.995708154506438,0.998406669754516,0.504006325853751,12
"REACTOME_ENDOGENOUS_STEROLS",0.101476014760148,0.236962784663085,-1.33857873562506,24
"REACTOME_EICOSANOIDS",0.904850746268657,0.954124796808039,-0.658342546376735,12
"REACTOME_XENOBIOTICS",0.131238447319778,0.284620399932784,-1.29617465062933,23
"REACTOME_CYP2E1_REACTIONS",0.929657794676806,0.966692571468715,-0.617140822576195,10
"REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION",0.00214132762312634,0.0150317572335921,2.06411892910596,107
"REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",0.28060263653484,0.466677596698846,-1.10471106294578,47
"REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS",0.0761904761904762,0.196200345423143,-1.36654574951552,29
"REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA",0.00626304801670146,0.0320727929788332,1.6637249764302,36
"REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.857410881801126,0.926376539685129,-0.744105573934073,22
"REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA",0.69831223628692,0.821770753199524,0.817244582121057,9
"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES",0.59704641350211,0.756686928338274,0.919695014254794,37
"REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION",0.565031982942431,0.730514446793517,0.940649370403098,110
"REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET",0.246575342465753,0.428383051988568,-1.20776563031367,8
"REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS",0.981481481481482,0.991120141475712,0.520590473116844,7
"REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX",0.811965811965812,0.899102135641311,0.775571641846563,20
"REACTOME_SYNTHESIS_OF_LIPOXINS_LX",0.0905511811023622,0.219050060489946,-1.39821627150674,5
"REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES",0.593511450381679,0.754090815951499,-0.905844798446052,6
"REACTOME_ARACHIDONIC_ACID_METABOLISM",0.245059288537549,0.427703785877751,-1.12070878003978,57
"REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES",0.931102362204724,0.966692571468715,-0.613081709892679,5
"REACTOME_UBIQUINOL_BIOSYNTHESIS",0.125244618395303,0.275021687816491,-1.36978861484655,8
"REACTOME_SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE",0.255681818181818,0.439195381231672,-1.19455406647989,9
"REACTOME_HYALURONAN_METABOLISM",0.218884120171674,0.397995394117031,1.18885909665759,16
"REACTOME_HYALURONAN_BIOSYNTHESIS_AND_EXPORT",0.0728744939271255,0.190896869598617,1.48520707586377,5
"REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS",0.5625,0.729465522016062,-0.946624962040519,54
"REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION",0.306083650190114,0.494442819537877,-1.11737763381115,10
"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",0.00209643605870021,0.0150317572335921,1.83146919246245,81
"REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION",0.49811320754717,0.677633934719736,-0.958654988276425,11
"REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT",0.362204724409449,0.550353143320929,-1.08684163853313,5
"REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM",0.271863117870722,0.460167431812044,-1.17995790214848,10
"REACTOME_ABACAVIR_METABOLISM",0.470472440944882,0.654832924642243,-0.997800558592281,5
"REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX",0.402621722846442,0.589115788777277,-1.02900300190726,15
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA",0.0741444866920152,0.192427205670661,-1.48615738622209,10
"REACTOME_DAP12_INTERACTIONS",0.170172084130019,0.337707563596212,-1.20561519406894,33
"REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS",0.141630901287554,0.298898335201334,1.22396396930183,39
"REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING",0.547970479704797,0.717002180991533,-0.940253918131177,24
"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS",0.565637065637066,0.730514446793517,-0.931680396218951,30
"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.614232209737828,0.767983416955221,-0.891059576361099,15
"REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER",0.454157782515991,0.640387634670565,0.980396187753902,45
"REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY",0.380863039399625,0.569004801347536,-1.04044057273004,27
"REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION",0.289029535864979,0.475130141096674,1.10201512920455,31
"REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN",0.663951120162933,0.800865482293194,0.828054745991516,8
"REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION",0.862857142857143,0.929230769230769,-0.704078057509353,3
"REACTOME_VISUAL_PHOTOTRANSDUCTION",0.69060773480663,0.816969721568309,-0.887084568148045,90
"REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",0.244402985074627,0.426953545104005,-1.19552675461072,12
"REACTOME_MUCOPOLYSACCHARIDOSES",0.428301886792453,0.612362242453282,-1.01034310384785,11
"REACTOME_ANCHORING_FIBRIL_FORMATION",0.0341880341880342,0.11105524831015,1.50347881589676,15
"REACTOME_PI3K_AKT_SIGNALING_IN_CANCER",0.00185185185185185,0.0150317572335921,-1.61756667910889,103
"REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER",0.00588235294117647,0.0307200988977027,-1.52617076883466,77
"REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS",0.0144329896907217,0.0607897955617683,1.6277130659384,18
"REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES",0.00210970464135021,0.0150317572335921,2.01550860315978,37
"REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS",0.872384937238494,0.935731629960931,0.658147385129784,6
"REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R",0.307692307692308,0.49543113473999,-1.07322032413695,50
"REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE",0.35030549898167,0.537904736335397,1.07634201462389,8
"REACTOME_SELENOAMINO_ACID_METABOLISM",0.00214132762312634,0.0150317572335921,2.3539687580024,109
"REACTOME_DAP12_SIGNALING",0.0294659300184162,0.101113237416475,-1.58183296108177,26
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP",0.223175965665236,0.403321317471612,1.15792445433681,41
"REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R",0.246575342465753,0.428383051988568,-1.20808364563483,8
"REACTOME_RETINOID_CYCLE_DISEASE_EVENTS",0.900423728813559,0.951285307833868,0.674568156853772,11
"REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION",0.829268292682927,0.907781484570475,-0.759273670575934,22
"REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING",0.835470085470085,0.910922045656963,0.842197061137861,120
"REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION",0.264705882352941,0.450543916196616,1.16741930519147,10
"REACTOME_SEPARATION_OF_SISTER_CHROMATIDS",0.00210970464135021,0.0150317572335921,2.66033266707949,182
"REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION",0.0466101694915254,0.138808204486549,1.49170927678144,11
"REACTOME_COHESIN_LOADING_ONTO_CHROMATIN",0.220588235294118,0.400118076427651,1.21224145224894,10
"REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE",0.113207547169811,0.25594003461742,-1.40206345361031,11
"REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION",0.00210970464135021,0.0150317572335921,2.59019873822236,121
"REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES",0.00423728813559322,0.0243779813363745,1.88388817511601,11
"REACTOME_THE_PHOTOTRANSDUCTION_CASCADE",0.321223709369025,0.507894539415924,-1.07396079274423,32
"REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA",0.0443037974683544,0.134535564206347,1.51696517652005,9
"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE",0.00211864406779661,0.0150317572335921,2.6466063797796,224
"REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE",0.68,0.80948502994012,0.908754847083084,86
"REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP",0.00422832980972516,0.0243779813363745,1.56696220761758,74
"REACTOME_CELLULAR_SENESCENCE",0.00214132762312634,0.0150317572335921,1.57519878060977,157
"REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF",0.725321888412017,0.839313104867922,0.824689210720447,16
"REACTOME_ONCOGENE_INDUCED_SENESCENCE",0.54070981210856,0.71156075009167,0.955402518538889,32
"REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE",0.00205338809034908,0.0150317572335921,1.71727947372232,52
"REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH",0.0958904109589041,0.227078891257996,-1.42828155119182,8
"REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY",0.00643776824034335,0.0321027172118794,1.78972581345029,12
"REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION",0.0020703933747412,0.0150317572335921,1.7271590627071,80
"REACTOME_SIGNALING_BY_LEPTIN",0.973584905660377,0.986598320158103,-0.549302953743588,11
"REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER",0.538011695906433,0.710204018235052,-0.952481426763311,56
"REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER",0.668016194331984,0.802265119411186,0.829481755235881,5
"REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.930970149253731,0.966692571468715,-0.631132160816,16
"REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS",0.255597014925373,0.439195381231672,-1.18166580740575,12
"REACTOME_INSULIN_PROCESSING",0.742115027829313,0.85147634204964,-0.832423402583619,25
"REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT",0.242798353909465,0.424897119341564,1.19714025860476,7
"REACTOME_STIMULI_SENSING_CHANNELS",0.00185185185185185,0.0150317572335921,-2.04958455109751,103
"REACTOME_EPH_EPHRIN_SIGNALING",0.637571157495256,0.784662481077529,-0.920709986985838,86
"REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER",0.810313075506446,0.898606765027974,-0.764739927028496,13
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION",0.00749063670411985,0.0364958143633426,-1.69825872982332,15
"REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE",0.984251968503937,0.99223778569261,-0.511336217900604,5
"REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION",0.0114285714285714,0.0500150950991245,-1.67277726111634,29
"REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION",0.0207156308851224,0.0799146329876262,-1.6048167655966,28
"REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION",0.00631578947368421,0.0320727929788332,1.53826372138192,73
"REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION",0.838403041825095,0.911786240234294,-0.706947458252824,10
"REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION",0.459227467811159,0.645038299111105,1.00416071564917,12
"REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",0.0936329588014981,0.224585467221631,-1.36646966222674,20
"REACTOME_PEPTIDE_HORMONE_METABOLISM",0.0056710775047259,0.0304362322489334,-1.54479542475566,85
"REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN",0.00205338809034908,0.0150317572335921,2.30230699998616,51
"REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7",0.0390946502057613,0.122699218214237,1.61125085739938,7
"REACTOME_SUMOYLATION",0.00214132762312634,0.0150317572335921,1.8776031035982,169
"REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION",0.00412371134020619,0.0243779813363745,1.94487130505236,18
"REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY",0.00202839756592292,0.0150317572335921,2.01133761170746,69
"REACTOME_LAMININ_INTERACTIONS",0.113207547169811,0.25594003461742,1.28621458215912,29
"REACTOME_SYNDECAN_INTERACTIONS",0.00217864923747277,0.0150317572335921,2.12633311476063,26
"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS",0.0020703933747412,0.0150317572335921,1.70759145117703,58
"REACTOME_ECM_PROTEOGLYCANS",0.00208333333333333,0.0150317572335921,1.81255064800901,75
"REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS",0.509541984732824,0.687113629673241,-0.968474569690121,6
"REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS",0.0490405117270789,0.143794302822172,1.44448411730464,19
"REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS",0.0753138075313808,0.194615055510032,1.50946720825957,6
"REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1",0.115384615384615,0.25909406858202,1.37706165042969,5
"REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9",0.0679012345679012,0.18231408046465,1.50936068707857,7
"REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED",0.0794979079497908,0.201071044534585,1.47925129407605,6
"REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS",0.00210526315789474,0.0150317572335921,2.3728904517861,73
"REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION",0.195473251028807,0.367066268619585,1.25797777232502,7
"REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION",0.665991902834008,0.802095256159536,0.834498436983054,5
"REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA",0.548802946593002,0.717697672892114,-0.927579217378597,13
